,,TIME,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
OECD Americas,Production,Biogases,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,1.86165833,10.90889853,12.8192219,15.70314412,10.9066478,13.41307285,13.21512576,19.66535424,638.7323168,669.9783099,662.3867974,978.4301342,928.2046496,1187.311417,1200.765145,1349.790403,1510.760094,2540.302464,3280.810341,2807.512118,3542.307679,4287.405168,4693.567562,4085.753204,3725.240581,5218.801243,5343.416447,4486.942068,3486.051622,2942.938891,3654.191343,4569.961065,4997.217293,5444.435712,4486.921452,3598.639353
OECD Americas,Production,Biogasoline,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1963.186022,2807.430697,2278.780869,1773.960188,2083.359455,3118.78566,2421.784913,2586.448937,3638.326451,4013.805202,5932.056885,6879.460027,6363.034806,11304.63107,11392.79811,18552.57068,18314.92115,29442.02352,28265.65089,29719.97769,29636.54486,36495.05507,32591.16991,31584.39618,36993.02828
OECD Americas,Production,Biodiesels,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9930961,23.01015545,48.49499219,80.92674543,126.5744767,295.9871756,798.2936503,1634.184189,2674.930396,1699.333478,847.8588005,3219.647447,4091.514548,4399.468952,5132.011556,5320.462914,4547.513767,6606.207256
OECD Americas,Production,Bio jet kerosene,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OECD Americas,Production,Other liquid biofuels,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.90514994,162.8482838,218.9909579,327.2058445,205.7213985,80.10089794,80.19269661,93.60460044,103.0449622,265.1367233,267.9800975,313.9003383,276.6801154,299.2033623,258.6960515,170.8419166
OECD Americas,Production,Non-specified primary biofuels and waste,..,..,..,..,..,..,..,..,..,..,..,28319.97455,36631.30106,36045.55594,37566.73683,43575.60855,38920.15897,49887.69743,50955.52445,51877.5315,64123.69058,51843.80151,51445.15654,62211.45377,61758.53522,72393.93484,56724.1323,75310.57625,79352.97178,82642.0837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OECD Americas,Production,Charcoal,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OECD Americas,Production,Elec/heat output from non-specified manufactured gases,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OECD Americas,Production,Heat output from non-specified combustible fuels,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OECD Americas,Production,Nuclear,..,..,..,..,..,..,..,..,..,..,..,10511.85245,16016.70996,28286.62287,33043.97541,49898.23344,56842.83862,85099.93117,74299.91366,72634.14084,80263.95605,81392.43674,102983.8954,89316.99506,111640.9271,99705.72389,124848.3308,138090.7495,183163.8748,191322.0296,202992.13,194511.4742,211961.2887,207846.6882,178083.8799,199098.2792,215256.2069,170057.5718,177064.8932,230989.1759,241454.3899,199109.934,234371.5039,246027.823,209378.6843,192829.2844,204880.0008,269832.5656,207441.5291,274604.4906,242214.3799,261250.0904,200523.9807,258838.4676,261431.8004,258829.6483,199423.06,231039.4457
OECD Americas,Production,Hydro,..,..,..,..,..,..,..,..,..,..,..,36210.09915,41194.50993,49027.34237,46840.51786,42783.43824,45470.01322,39041.99819,53161.89086,42777.83309,42735.58893,40414.99267,43351.72948,53570.10367,55096.43414,56367.03698,61675.55105,53257.79829,37989.89211,59526.1603,44244.42397,46958.35318,46094.19124,57402.94385,56245.29992,64565.04836,61587.26,50971.30547,45990.67292,55283.23587,53763.02982,56616.15036,50981.90901,56466.83836,64035.05374,59888.83615,58346.17224,56535.72013,48856.04268,64747.8312,55708.68437,61198.96278,57585.25215,68006.2077,60771.35293,55596.97381,51571.36744,67730.78682
OECD Americas,Production,Geothermal,..,..,..,..,..,..,..,..,..,..,..,602.6344002,1259.620122,2217.869145,2912.311688,3205.023103,4171.423283,4233.859278,3855.120717,3711.617753,4944.316046,5252.844303,6067.1402,6726.937763,8302.982075,9426.336475,14034.4821,15387.51625,14536.95751,16265.27469,21605.21706,19224.44274,21178.86261,19784.71116,23866.75332,15203.03592,18092.06219,14399.20148,21220.34601,21719.81361,20487.35885,17123.6731,12702.44631,14679.8495,17044.56158,14275.83264,14873.31088,15625.31773,13945.51697,11217.10581,11842.92337,10621.47992,13577.21456,10104.35786,14125.06121,10258.39392,14017.4558,9670.354092
OECD Americas,Production,Solar photovoltaics,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08406654,1.090037501,1.923824617,1.084686916,1.113090661,0,0,0,1.153653152,1.001892018,1.186255988,0.948457992,1.136740251,1.044144873,1.644748188,16.95341576,21.14829521,19.36067322,29.64528689,23.25625914,30.84666199,38.43613022,71.22853335,77.39550519,92.47925876,150.8404992,338.8572536,557.1716478,827.1516934,1639.294471,2520.10226,2682.848181,3667.898019,5673.111576
OECD Americas,Production,Solar thermal,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.7866786,60.066263,82.74996407,89.82803771,113.8236186,84.87907393,92.70368193,87.81840538,108.2011571,129.1864328,1723.872414,1458.511503,1563.462928,1723.42686,1495.174554,1365.942459,1245.166797,1430.632736,1307.462839,1418.396993,1918.190117,2644.255925,2671.954134,2803.03458,2851.980561,2517.532781,3899.287439,2666.336208,4898.873687
OECD Americas,Production,"Tide, wave and ocean",..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0.842805375,1.791702632,2.997293061,3.363057762,2.28083701,2.011550425,2.093437543,3.226520144,3.027541335,3.471617791,2.683954817,2.643051079,2.54306257,3.406588556,3.323811112,3.053944803,2.725269717,2.997314697,2.801637415,2.918130835,3.14473583,1.783464577,1.839366489,2.066700436,1.029375831,2.998625738,2.080326541,1.953889559,1.602290813,0.80882512,0.869142784,0.87177367,2.187222315,0.826700359
OECD Americas,Production,Wind,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186.020699,279.4278908,263.0115173,297.0067176,225.3074249,336.968904,289.1784301,275.7804447,309.5835542,227.6607109,450.5949231,602.0895801,655.318419,1032.886923,998.6713668,1270.332601,1711.081525,2124.179758,3321.941097,4624.110839,5999.453214,8563.153878,13292.69242,16206.35488,16798.38584,15782.26355,18986.12064,25564.68585,22948.74774
OECD Americas,Production,Other sources,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OECD Americas,Production,Electricity,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OECD Americas,Production,Heat,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.83365735,52.43757077,0,0,0
OECD Americas,Production,Total,..,..,..,..,..,..,..,..,..,..,..,1581184.532,1541878.55,1686789.702,1875969.163,1400625.135,1980659.887,1387351.217,1867498.128,2019737.683,1594214.396,1725730.518,1992159.079,2162945.015,2279784.071,1921895.398,2227122.38,2019632.185,2027412.278,2235597.237,1899084.096,2199783.01,2286775.283,2554117.07,1984472.949,2191942.108,2448014.909,2689562.193,2732901.931,2380192.188,2103335.673,1917717.775,2136830.63,2619927.591,2601442.378,2381785.11,2471314.784,2259646.401,2171878.861,2302736.912,2333251.559,2566312.806,2455952.4,2497014.812,2325482.621,2487667.054,2098385.981,3056917.991
OECD Americas,Production,Memo: Renewables,..,..,..,..,..,..,..,..,..,..,..,83945.24595,106867.7532,95400.86538,91898.16449,114474.0909,108388.4621,120504.1094,119302.4878,113810.7138,138368.4732,123255.5158,134857.1956,128987.9916,119941.3001,118557.0443,180690.7984,135734.165,125665.5406,182703.8782,159459.692,166155.8826,188898.2325,170899.6563,190931.0315,173108.6849,159016.5741,170683.934,164970.8473,161425.2873,148076.3104,153291.3212,187578.0514,139677.8068,158710.5405,168090.4972,179199.0081,151536.8688,177817.8576,163350.1832,205554.4838,184049.4502,249567.4504,243814.875,232672.2451,249622.6062,245209.9151,254707.0321
OECD Americas,Imports,Hard coal (if no detail),..,..,..,..,..,..,..,..,..,..,..,11427.00998,13074.45045,9931.762541,8939.11495,12857.0149,9359.790653,10398.39325,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
OECD Americas,Imports,Brown coal (if no detail),..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,1.084098344,1.113426939,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
OECD Americas,Imports,Anthracite,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,355.5313755,112.057226,189.4670904,227.3743886,209.9203822,276.2083849,325.0548826,249.0894383,348.4928681,360.078389,391.5500322,349.7736102,307.6740356,268.2946961,560.3624926,231.2812281,571.7510289,616.9629544,450.2583248,262.5398196,230.844342,489.6875848,591.9658534,369.8663789,387.6691349,363.3651495,263.3015669,255.450757
OECD Americas,Imports,Coking coal,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4110.609361,6540.983618,4450.409249,4625.939109,3958.799464,5037.712958,5557.074042,4016.526786,4467.792015,3233.857741,3820.761279,3890.954455,2939.079761,3693.1069,4710.668698,3441.479737,3695.136708,3435.454884,4893.713029,3897.916783,5863.382068,5773.841814,6697.474966,4980.26581,6251.318177,5495.173405,5976.031092,5695.660816,6448.201054,4888.938504,5728.882298,2787.571126,3712.653473,4829.871842,4551.336115,4263.423126,4440.817529,5100.195056,3178.745122,2898.150033
OECD Americas,Imports,Other bituminous coal,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8740.525737,8039.0618,5673.137974,7817.808181,9295.264432,8163.871551,7086.514309,6551.252756,6384.362263,7426.200985,9594.074588,9260.899446,8525.767841,7320.512968,7583.306787,6555.914463,8289.61783,8508.361484,11647.58673,12500.14943,11578.21771,16062.24186,14720.22324,24576.48613,14764.45892,24892.83379,19564.94964,28385.33419,30121.82476,27664.67733,30672.16805,19294.7011,17274.2456,15034.3692,15652.41255,16716.83441,14138.9037,15545.33764,14243.10121,12561.66907
OECD Americas,Imports,Sub-bituminous coal,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,11.35958955,5.749564246,56.09149465,153.4111291,190.4097954,549.7412105,791.4016309,1306.899825,2167.9562,2402.049639,3823.080707,6267.448107,4652.478746,2797.746641,3818.20936,5359.289925,4548.959087,5426.63321,2412.911657,2387.884277,836.0919353,524.2734021,1015.802738,859.1436769,2183.986326,2429.767153,2739.258936
OECD Americas,Imports,Lignite,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.121335299,0,1.111615001,0.923355571,0.897646876,18.96401928,12.72167062,28.74540079,25.15531907,40.89521287,36.1991267,31.39992742,47.24727303,73.90572648,38.29602443,37.77969129,48.00454109,45.01740165,39.21346254,38.99420525,52.71476605,34.46926779,37.51282369,30.82105555,35.29807629
OECD Americas,Imports,Patent fuel,..,..,..,..,..,..,..,..,..,..,..,2.845995451,3.97804994,5.461438436,36.30383086,11.31389122,14.07771914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OECD Americas,Imports,Coke oven coke,..,..,..,..,..,..,..,..,..,..,..,598.281271,501.2454678,804.8292392,2990.082802,1610.319487,1524.99585,1422.429549,3187.904317,3149.904552,754.7933224,699.066184,468.7219488,381.8844743,808.7220718,770.4696121,723.9618267,1196.459617,2109.580413,1901.264199,941.7970576,1069.053668,1232.711291,1596.453758,1803.702122,1693.361908,1481.414027,2883.725432,3535.038414,2374.754853,3458.649093,2201.907341,2177.056176,2538.932123,5645.831979,2540.563534,3156.838875,2034.104403,2915.333056,595.5504483,1464.469433,1149.015332,1132.722162,480.0713976,1083.562711,1008.021514,1752.664,1571.880206
OECD Americas,Imports,Gas coke,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OECD Americas,Imports,Coal tar,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OECD Americas,Imports,BKB,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.056819611,2.2801853,0.93289119,1.197365194,1.719983665,1.110223746
OECD Americas,Imports,Gas works gas,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OECD Americas,Imports,Coke oven gas,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OECD Americas,Imports,Blast furnace gas,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OECD Americas,Imports,Other recovered gases,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OECD Americas,Imports,Peat,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OECD Americas,Imports,Peat products,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OECD Americas,Imports,Oil shale and oil sands,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OECD Americas,Imports,Natural gas,..,..,..,..,..,..,..,..,..,..,..,25369.47899,24598.43594,27327.23701,26702.72846,23835.30038,18971.88761,24201.45054,23047.2815,25074.71019,19466.06088,19191.6574,24244.85668,25446.70457,18333.66334,22742.79285,14980.20073,26269.55582,24063.80569,32895.39771,41404.83356,33988.07291,45438.65208,51177.19656,52547.16084,68675.55086,75345.51849,67955.93426,76530.88809,98863.93171,77371.29647,99279.75639,116300.8125,91732.48966,126579.8561,104597.1818,141555.4882,142263.9029,135608.7534,134567.4622,144366.199,141909.2447,115722.0536,136371.4871,125601.7471,113912.1463,101007.9428,133511.4547
OECD Americas,Imports,Crude/NGL/feedstocks (if no detail),..,..,..,..,..,..,..,..,..,..,..,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
OECD Americas,Imports,Crude oil,..,..,..,..,..,..,..,..,..,..,..,143229.7349,183294.8437,230386.7366,253046.9884,359776.5423,284269.2535,352648.2942,370661.7685,437170.6693,323272.9728,313440.3229,182712.0727,233433.5587,185057.1261,167833.5125,218626.6838,297294.1888,297083.1761,278489.0866,288421.9932,316412.0321,371568.7389,416086.2574,427743.6839,438005.7279,549405.1038,424238.3848,608563.7653,506295.8994,555203.6193,611526.1711,563949.3308,502933.1665,491304.3094,675602.6222,594898.7053,544623.0128,608990.4466,497170.2738,547855.0528,617098.3471,463549.8094,526978.4202,429276.3702,506432.9926,386057.551,427765.2536
OECD Americas,Imports,Natural gas liquids,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,6764.01011,4751.981327,9059.821038,9544.134954,9646.129569,8295.364578,8561.938781,8511.034871,7084.89104,8111.202474,6921.226331,7898.273063,7043.051917,7066.718335,6049.7443,6157.072414,7446.879234,6693.483967,7896.448063,6217.477663,6306.633819,6898.871493,7424.916212,8786.939585,11023.90787,5836.975717,8363.03656,11264.54346,15450.43284,11435.70265,9460.196898,7795.229417,6005.549693,6927.614207,3116.721686,1994.569658,2349.176792,1953.301484,2245.367887,2904.908814,1758.82821
OECD Americas,Imports,Refinery feedstocks,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,409.1000271,412.8742884,2344.806934,1546.992042,2773.709811,4911.56649,8662.910368,11370.74728,15016.73845,11463.98455,15765.93612,19774.48608,19243.38893,19895.54205,22031.41533,25670.14115,26918.4611,19137.25939,18401.14685,21530.88145,19357.3836,17138.16044,15922.19721,19246.9788,21084.23548,28174.59561,19003.85246,23284.46647,29046.60679,44113.30214,38485.55122,43894.10046,39267.9068,29972.83382,44028.18262,32471.74684,34431.97707,23621.53289,33118.15555,28845.0736,26582.24675
OECD Americas,Imports,Additives/blending components,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271.3127733,312.285663,160.5953664,952.876206,1673.928433,1279.351768,1530.301251,2051.616145,2380.666011,2305.58072,2823.336536,2220.573839,1653.328375,1447.397823,1479.542006,1791.667095,1893.164904,1562.708398,1506.857147,790.1972983,673.0249875,1217.668001,2059.28113,2664.501371,3572.488535,3489.799051,2954.858302,3425.464143
OECD Americas,Imports,Other hydrocarbons,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.53695921,97.15834354,177.2153864,0,92.47273758,427.7283303,493.0855334,614.071376,491.5506288,604.8631763,516.4987867,19.09192912,11.22904924,0,19.0565015,128.3499644,102.7383757,1.797042585,13.59764028,56.04152762,86.18103841,130.2194744,61.42622033,58.43435901,67.74812878,51.78189147,12.14206501,10.76982016
OECD Americas,Imports,Refinery gas,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OECD Americas,Imports,Ethane,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226.314935,399.2803658,158.7812087,95.65921739,9.0259431,7.584511548,9.987942063,274.9586264,12.94386255,10.20704851,9.704879788,12.8864342,9.234985552,13.89419987,10.14204382,8.532844162,7.948348228,8.890842011,8.229702365,0,0,0,0,0,3.439389574,0
OECD Americas,Imports,Liquefied petroleum gases (LPG),..,..,..,..,..,..,..,..,..,..,..,2955.102499,4512.325154,5069.823201,5358.573941,5590.667089,6073.283163,5605.453569,566.5017013,365.8410257,681.9568239,292.2160765,271.2356122,392.2142295,1056.019709,1187.898866,976.638965,782.6637074,848.2908482,831.4106297,953.9272509,1005.966176,1095.356971,1327.583784,2091.600136,2324.399065,3200.168563,3007.479213,3854.522943,3503.105111,5687.609757,4355.24133,4548.439002,4720.461038,4968.301104,3873.309107,5557.686242,5367.818428,5615.319463,5397.581682,5821.570239,6815.1199,8266.477928,9366.010759,9315.900986,8132.55568,9922.435056,10850.31405
OECD Americas,Imports,Motor gasoline excl. biofuels,..,..,..,..,..,..,..,..,..,..,..,4720.604841,4113.960738,6210.326693,9449.746869,3440.617456,1258.480415,4422.341362,3657.974906,3389.89745,2805.36525,5929.873695,7483.866667,13767.89022,17814.79636,22390.66563,19111.82868,17922.71933,26023.48937,17248.96055,18033.46619,17682.09142,14670.96165,14125.58893,18974.98264,14462.5732,22191.17136,29788.33997,30779.94927,31101.96596,29631.62702,43452.9823,43600.28915,36893.03111,48528.91078,62803.37995,65805.2363,77808.98567,71019.6671,70052.02523,67416.91676,53103.38766,59863.70694,60051.88837,55595.80961,52052.43829,65473.79056,71391.4153
OECD Americas,Imports,Aviation gasoline,..,..,..,..,..,..,..,..,..,..,..,34.29039696,20.28945883,14.52372118,3.490831972,2.075074734,2.508614199,0,3.688276861,4.001158204,1.147925186,1.044444286,4.571154329,11.78762116,10.27845649,11.14377104,4.253245298,11.93335252,23.12473916,18.77860871,30.05596687,24.73667935,33.3313073,31.50077487,33.46184917,23.06526232,15.43491334,13.72866117,4.809780144,11.11173253,46.91366304,84.99293518,26.25422902,9.043562068,33.57371432,88.59523605,54.8885475,39.85275177,30.75638419,36.17362483,39.85902242,32.6866146,44.12830898,31.57193392,20.77035074,32.27541007,30.73264204,30.0050949
OECD Americas,Imports,Gasoline type jet fuel,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,199.9816319,346.4295346,769.4007143,60.44952763,135.206868,77.37352433,434.1312559,224.3725696,312.0224157,275.9437835,175.1242061,150.0532234,79.99983192,102.8840771,122.0576396,221.1590882,488.5023018,420.437026,49.28367662,1.817056679,1.039737279,1.911231442,0,0,0,0,2.055817531,1.898343284,2.229784214,43.0998398,282.7854014,46.27613805,1.153847147,2.13957842,1.174886229,1.198576159,1.00695184,0.925961659,1.012869355,1.190884562
OECD Americas,Imports,Kerosene type jet fuel excl. biofuels,..,..,..,..,..,..,..,..,..,..,..,8204.616209,8985.406081,12121.01438,7523.390435,6821.87602,2677.3933,3127.779274,3750.552429,2386.473178,2831.159382,1627.198958,785.2812272,1054.612783,2871.775171,1764.985342,2073.198607,3725.897959,4195.877124,4528.99637,5246.30544,3009.779639,3444.414603,3086.226993,4252.687243,4340.471803,4748.333035,3997.253096,5635.713371,5459.882841,8593.19596,8506.528557,6636.491953,6130.613538,6521.217829,9971.228861,10802.9927,9460.65365,6517.063082,5444.876781,7682.224019,6887.942235,7103.202165,8669.4052,9468.488791,10923.19259,10372.94465,14144.78521
OECD Americas,Imports,Other kerosene,..,..,..,..,..,..,..,..,..,..,..,244.3418426,270.5280316,241.4242879,241.5715122,46.87596267,24.81390315,472.1365967,0,48.94267819,1.01354602,117.3190034,356.4052417,456.0830054,255.7195753,122.7493709,271.1212547,468.4317255,398.2242014,392.1839159,347.6849093,559.8950843,276.2684761,171.1557223,195.7542301,218.5702706,254.7710986,143.9249969,121.1895318,141.996848,215.3978614,280.5836052,238.3061546,319.0426378,128.8147537,302.2259749,347.0063147,311.2007623,298.0124835,190.8278806,149.0340958,390.0163108,174.542669,206.2274121,123.0433584,452.3437932,286.1042491,151.3940289
OECD Americas,Imports,Gas/diesel oil excl. biofuels,..,..,..,..,..,..,..,..,..,..,..,9001.399379,13069.72655,22531.18494,12085.42664,3799.102668,2151.05005,5479.074459,2457.80756,4576.401153,1449.777177,4505.259813,1942.989264,7521.533006,10529.65394,8802.899782,10194.97947,13009.40668,16566.59681,13170.89907,14278.02479,9624.745349,11285.82362,8694.508882,9060.365608,9382.197011,12366.24018,9636.492258,10379.20255,15062.49928,17860.99616,14963.51586,14019.43464,12751.82783,13937.46191,20132.74216,21844.89505,22517.05322,19308.13472,16485.98637,23180.42712,20592.58317,22475.1305,20502.52641,27352.93371,25041.12751,20688.74633,29319.36551
OECD Americas,Imports,Fuel oil,..,..,..,..,..,..,..,..,..,..,..,77975.19675,90909.5744,86512.23507,99244.95068,48789.41215,57947.81439,52667.84554,53941.21871,43157.98434,42441.08898,37729.19139,42905.00596,28196.0965,33938.34125,27267.46663,35453.03512,30486.35044,39629.78358,37979.56031,24620.36583,29888.26318,20003.22176,25061.34987,18786.97268,10806.73439,11857.54583,13489.23734,21513.95331,18470.98934,22598.11844,23590.11644,14681.98297,20926.88436,32994.5527,33097.83976,20678.45908,26218.91364,27660.65153,22021.863,21037.61349,19943.49202,21726.63986,13600.08404,15417.11781,14243.01144,13998.75717,11719.24784
OECD Americas,Imports,Naphtha,..,..,..,..,..,..,..,..,..,..,..,978.989205,790.0951938,741.7640695,933.8368522,1214.615668,244.8791362,7298.814676,5522.426964,5165.863655,5807.921403,2888.927723,3954.100493,3386.861604,4587.365428,2862.581833,2643.608601,3225.043734,3840.042671,2912.173438,1572.267164,715.5107797,868.1648723,1032.160863,2014.253234,851.2440343,2014.902018,2022.322022,2865.924264,3199.755994,5996.100889,4737.062207,2933.970114,5185.281212,5541.950738,6978.470316,5424.853174,5462.614731,4395.482451,2216.640915,3617.589272,3295.030063,2097.171631,2698.529916,2278.68846,2086.079039,1694.000723,1353.347986
OECD Americas,Imports,White spirit & SBP,..,..,..,..,..,..,..,..,..,..,..,20.65647427,31.42663848,28.23447681,25.96915483,17.94168315,19.60199151,14.38958639,234.7402358,334.4391561,335.7939794,281.6177043,657.2960521,976.1637216,1764.072909,1549.872017,717.3699343,881.6499708,247.5759431,306.5666556,570.9296951,334.9041295,483.433133,215.0611346,428.8217697,325.3994829,387.8257725,370.4775631,279.5002595,255.9409683,404.6216366,633.5561441,728.0541322,501.9266713,329.6477528,556.0301799,637.5496328,760.61505,648.1318607,567.5276427,531.2570082,431.5166083,596.4808234,506.1442726,671.4120648,722.5622725,604.4174538,..
