COUNTRY,FLOW,PRODUCT,1971,2000
South Africa,   Statistical differences,Other hydrocarbons,0,0
South Africa,   Statistical differences,Refinery gas,0,0
South Africa,   Statistical differences,Ethane,0,0
South Africa,   Statistical differences,Liquefied petroleum gases (LPG),0,1.117
South Africa,   Statistical differences,Motor gasoline excl. biofuels,0,-10.52
South Africa,   Statistical differences,Aviation gasoline,0,0
South Africa,   Statistical differences,Gasoline type jet fuel,0,0
South Africa,   Statistical differences,Kerosene type jet fuel excl. biofuels,0,0
South Africa,   Statistical differences,Other kerosene,0,0
South Africa,   Statistical differences,Gas/diesel oil excl. biofuels,0,-11.2751
South Africa,   Statistical differences,Fuel oil,0,152.8465
South Africa,   Statistical differences,Naphtha,0,0
South Africa,   Statistical differences,White spirit & SBP,0,0
South Africa,   Statistical differences,Lubricants,0,0
South Africa,   Statistical differences,Bitumen,0,0
South Africa,   Statistical differences,Paraffin waxes,0,0
South Africa,   Statistical differences,Petroleum coke,0,0
South Africa,   Statistical differences,Other oil products,0,0
South Africa,   Statistical differences,Industrial waste,0,0
South Africa,   Statistical differences,Municipal waste (renewable),0,0
South Africa,   Statistical differences,Municipal waste (non-renewable),0,0
South Africa,   Statistical differences,Primary solid biofuels,0,0
South Africa,   Statistical differences,Biogases,0,0
South Africa,   Statistical differences,Biogasoline,0,0
South Africa,   Statistical differences,Biodiesels,0,0
South Africa,   Statistical differences,Bio jet kerosene,0,0
South Africa,   Statistical differences,Other liquid biofuels,0,0
South Africa,   Statistical differences,Non-specified primary biofuels and waste,0,0
South Africa,   Statistical differences,Charcoal,0,0
South Africa,   Statistical differences,Elec/heat output from non-specified manufactured gases,0,0
South Africa,   Statistical differences,Heat output from non-specified combustible fuels,0,0
South Africa,   Statistical differences,Nuclear,0,0
South Africa,   Statistical differences,Hydro,0,0
South Africa,   Statistical differences,Geothermal,0,0
South Africa,   Statistical differences,Solar photovoltaics,0,0
South Africa,   Statistical differences,Solar thermal,0,0
South Africa,   Statistical differences,"Tide, wave and ocean",0,0
South Africa,   Statistical differences,Wind,0,0
South Africa,   Statistical differences,Other sources,0,0
South Africa,   Statistical differences,Electricity,0,0
South Africa,   Statistical differences,Heat,0,0
South Africa,   Statistical differences,Total,4016.2396,-1940.4868
South Africa,   Statistical differences,Memo: Renewables,0,0
South Africa,   Transformation processes,Hard coal (if no detail),-22361.8742,x
South Africa,   Transformation processes,Brown coal (if no detail),0,x
South Africa,   Transformation processes,Anthracite,..,0
South Africa,   Transformation processes,Coking coal,..,-1901.838
South Africa,   Transformation processes,Other bituminous coal,..,-65846.9972
South Africa,   Transformation processes,Sub-bituminous coal,..,0
South Africa,   Transformation processes,Lignite,..,0
South Africa,   Transformation processes,Patent fuel,0,0
South Africa,   Transformation processes,Coke oven coke,516.4631,420.8744
South Africa,   Transformation processes,Gas coke,0,0
South Africa,   Transformation processes,Coal tar,0,0
South Africa,   Transformation processes,BKB,0,0
South Africa,   Transformation processes,Gas works gas,138.4566,856.7713
South Africa,   Transformation processes,Coke oven gas,520.8512,319.583
South Africa,   Transformation processes,Blast furnace gas,825.8097,309.1144
South Africa,   Transformation processes,Other recovered gases,0,0
South Africa,   Transformation processes,Peat,0,0
South Africa,   Transformation processes,Peat products,0,0
South Africa,   Transformation processes,Oil shale and oil sands,0,0
South Africa,   Transformation processes,Natural gas,0,-1397.7644
South Africa,   Transformation processes,Crude/NGL/feedstocks (if no detail),x,x
South Africa,   Transformation processes,Crude oil,-12082.9689,-17459.1765
South Africa,   Transformation processes,Natural gas liquids,0,-276.6636
South Africa,   Transformation processes,Refinery feedstocks,0,0
South Africa,   Transformation processes,Additives/blending components,0,0
South Africa,   Transformation processes,Other hydrocarbons,184.4505,7695.974
South Africa,   Transformation processes,Refinery gas,0,1052.3455
South Africa,   Transformation processes,Ethane,0,0
South Africa,   Transformation processes,Liquefied petroleum gases (LPG),118.6228,344.0393
South Africa,   Transformation processes,Motor gasoline excl. biofuels,3649.871,4617.2137
South Africa,   Transformation processes,Aviation gasoline,28.8908,52.2236
South Africa,   Transformation processes,Gasoline type jet fuel,0,0
South Africa,   Transformation processes,Kerosene type jet fuel excl. biofuels,317.4453,1654.9668
South Africa,   Transformation processes,Other kerosene,456.1192,1522.6545
South Africa,   Transformation processes,Gas/diesel oil excl. biofuels,2821.3051,2665.0186
South Africa,   Transformation processes,Fuel oil,4515.6349,5332.6452
South Africa,   Transformation processes,Naphtha,53.7403,0
South Africa,   Transformation processes,White spirit & SBP,0,71.05
South Africa,   Transformation processes,Lubricants,0,147.4635
South Africa,   Transformation processes,Bitumen,181.6423,214.2448
South Africa,   Transformation processes,Paraffin waxes,0,6.6877
South Africa,   Transformation processes,Petroleum coke,0,0
South Africa,   Transformation processes,Other oil products,515.9071,0
South Africa,   Transformation processes,Industrial waste,0,0
South Africa,   Transformation processes,Municipal waste (renewable),0,0
South Africa,   Transformation processes,Municipal waste (non-renewable),0,0
South Africa,   Transformation processes,Primary solid biofuels,-66.8769,-3692.5576
South Africa,   Transformation processes,Biogases,0,0
South Africa,   Transformation processes,Biogasoline,0,0
South Africa,   Transformation processes,Biodiesels,0,0
South Africa,   Transformation processes,Bio jet kerosene,0,0
South Africa,   Transformation processes,Other liquid biofuels,0,0
South Africa,   Transformation processes,Non-specified primary biofuels and waste,0,0
South Africa,   Transformation processes,Charcoal,16.9198,885.717
South Africa,   Transformation processes,Elec/heat output from non-specified manufactured gases,0,0
South Africa,   Transformation processes,Heat output from non-specified combustible fuels,0,0
South Africa,   Transformation processes,Nuclear,0,-3389.8747
South Africa,   Transformation processes,Hydro,-9.6303,-94.669
South Africa,   Transformation processes,Geothermal,0,0
South Africa,   Transformation processes,Solar photovoltaics,0,0
South Africa,   Transformation processes,Solar thermal,0,0
South Africa,   Transformation processes,"Tide, wave and ocean",0,0
South Africa,   Transformation processes,Wind,0,0
South Africa,   Transformation processes,Other sources,0,0
South Africa,   Transformation processes,Electricity,4698.7962,17870.7653
South Africa,   Transformation processes,Heat,0,0
South Africa,   Transformation processes,Total,-14960.4243,-48020.1883
South Africa,   Transformation processes,Memo: Renewables,-59.5874,-2901.5096
South Africa,      Main activity producer electricity plants,Hard coal (if no detail),-15567.0427,x
South Africa,      Main activity producer electricity plants,Brown coal (if no detail),0,x
South Africa,      Main activity producer electricity plants,Anthracite,..,0
South Africa,      Main activity producer electricity plants,Coking coal,..,0
South Africa,      Main activity producer electricity plants,Other bituminous coal,..,-45046.4069
South Africa,      Main activity producer electricity plants,Sub-bituminous coal,..,0
South Africa,      Main activity producer electricity plants,Lignite,..,0
South Africa,      Main activity producer electricity plants,Patent fuel,0,0
South Africa,      Main activity producer electricity plants,Coke oven coke,0,0
South Africa,      Main activity producer electricity plants,Gas coke,0,0
South Africa,      Main activity producer electricity plants,Coal tar,0,0
South Africa,      Main activity producer electricity plants,BKB,0,0
South Africa,      Main activity producer electricity plants,Gas works gas,0,0
South Africa,      Main activity producer electricity plants,Coke oven gas,0,0
South Africa,      Main activity producer electricity plants,Blast furnace gas,0,0
South Africa,      Main activity producer electricity plants,Other recovered gases,0,0
South Africa,      Main activity producer electricity plants,Peat,0,0
South Africa,      Main activity producer electricity plants,Peat products,0,0
South Africa,      Main activity producer electricity plants,Oil shale and oil sands,0,0
South Africa,      Main activity producer electricity plants,Natural gas,0,0
South Africa,      Main activity producer electricity plants,Crude/NGL/feedstocks (if no detail),x,x
South Africa,      Main activity producer electricity plants,Crude oil,0,0
South Africa,      Main activity producer electricity plants,Natural gas liquids,0,0
South Africa,      Main activity producer electricity plants,Refinery feedstocks,0,0
South Africa,      Main activity producer electricity plants,Additives/blending components,0,0
South Africa,      Main activity producer electricity plants,Other hydrocarbons,0,0
South Africa,      Main activity producer electricity plants,Refinery gas,0,0
South Africa,      Main activity producer electricity plants,Ethane,0,0
South Africa,      Main activity producer electricity plants,Liquefied petroleum gases (LPG),0,0
South Africa,      Main activity producer electricity plants,Motor gasoline excl. biofuels,0,0
South Africa,      Main activity producer electricity plants,Aviation gasoline,0,0
South Africa,      Main activity producer electricity plants,Gasoline type jet fuel,0,0
South Africa,      Main activity producer electricity plants,Kerosene type jet fuel excl. biofuels,0,0
South Africa,      Main activity producer electricity plants,Other kerosene,0,0
South Africa,      Main activity producer electricity plants,Gas/diesel oil excl. biofuels,0,0
South Africa,      Main activity producer electricity plants,Fuel oil,0,0
South Africa,      Main activity producer electricity plants,Naphtha,0,0
South Africa,      Main activity producer electricity plants,White spirit & SBP,0,0
South Africa,      Main activity producer electricity plants,Lubricants,0,0
South Africa,      Main activity producer electricity plants,Bitumen,0,0
South Africa,      Main activity producer electricity plants,Paraffin waxes,0,0
South Africa,      Main activity producer electricity plants,Petroleum coke,0,0
South Africa,      Main activity producer electricity plants,Other oil products,0,0
South Africa,      Main activity producer electricity plants,Industrial waste,0,0
South Africa,      Main activity producer electricity plants,Municipal waste (renewable),0,0
South Africa,      Main activity producer electricity plants,Municipal waste (non-renewable),0,0
South Africa,      Main activity producer electricity plants,Primary solid biofuels,0,0
South Africa,      Main activity producer electricity plants,Biogases,0,0
South Africa,      Main activity producer electricity plants,Biogasoline,0,0
South Africa,      Main activity producer electricity plants,Biodiesels,0,0
South Africa,      Main activity producer electricity plants,Bio jet kerosene,0,0
South Africa,      Main activity producer electricity plants,Other liquid biofuels,0,0
South Africa,      Main activity producer electricity plants,Non-specified primary biofuels and waste,0,0
South Africa,      Main activity producer electricity plants,Charcoal,0,0
South Africa,      Main activity producer electricity plants,Elec/heat output from non-specified manufactured gases,0,0
South Africa,      Main activity producer electricity plants,Heat output from non-specified combustible fuels,0,0
South Africa,      Main activity producer electricity plants,Nuclear,0,-3389.8747
South Africa,      Main activity producer electricity plants,Hydro,-8.0825,-94.669
South Africa,      Main activity producer electricity plants,Geothermal,0,0
South Africa,      Main activity producer electricity plants,Solar photovoltaics,0,0
South Africa,      Main activity producer electricity plants,Solar thermal,0,0
South Africa,      Main activity producer electricity plants,"Tide, wave and ocean",0,0
South Africa,      Main activity producer electricity plants,Wind,0,0
South Africa,      Main activity producer electricity plants,Other sources,0,0
South Africa,      Main activity producer electricity plants,Electricity,4533.276,16984.0069
South Africa,      Main activity producer electricity plants,Heat,0,0
South Africa,      Main activity producer electricity plants,Total,-11041.8492,-31546.9437
South Africa,      Main activity producer electricity plants,Memo: Renewables,-8.0825,-94.669
South Africa,      Autoproducer electricity plants,Hard coal (if no detail),-908.5068,x
South Africa,      Autoproducer electricity plants,Brown coal (if no detail),0,x
South Africa,      Autoproducer electricity plants,Anthracite,..,0
South Africa,      Autoproducer electricity plants,Coking coal,..,0
South Africa,      Autoproducer electricity plants,Other bituminous coal,..,-2771.3005
South Africa,      Autoproducer electricity plants,Sub-bituminous coal,..,0
South Africa,      Autoproducer electricity plants,Lignite,..,0
South Africa,      Autoproducer electricity plants,Patent fuel,0,0
South Africa,      Autoproducer electricity plants,Coke oven coke,0,0
South Africa,      Autoproducer electricity plants,Gas coke,0,0
South Africa,      Autoproducer electricity plants,Coal tar,0,0
South Africa,      Autoproducer electricity plants,BKB,0,0
South Africa,      Autoproducer electricity plants,Gas works gas,0,0
South Africa,      Autoproducer electricity plants,Coke oven gas,0,0
South Africa,      Autoproducer electricity plants,Blast furnace gas,0,0
South Africa,      Autoproducer electricity plants,Other recovered gases,0,0
South Africa,      Autoproducer electricity plants,Peat,0,0
South Africa,      Autoproducer electricity plants,Peat products,0,0
South Africa,      Autoproducer electricity plants,Oil shale and oil sands,0,0
South Africa,      Autoproducer electricity plants,Natural gas,0,0
South Africa,      Autoproducer electricity plants,Crude/NGL/feedstocks (if no detail),x,x
South Africa,      Autoproducer electricity plants,Crude oil,0,0
South Africa,      Autoproducer electricity plants,Natural gas liquids,0,0
South Africa,      Autoproducer electricity plants,Refinery feedstocks,0,0
South Africa,      Autoproducer electricity plants,Additives/blending components,0,0
South Africa,      Autoproducer electricity plants,Other hydrocarbons,0,0
South Africa,      Autoproducer electricity plants,Refinery gas,0,0
South Africa,      Autoproducer electricity plants,Ethane,0,0
South Africa,      Autoproducer electricity plants,Liquefied petroleum gases (LPG),0,0
South Africa,      Autoproducer electricity plants,Motor gasoline excl. biofuels,0,0
South Africa,      Autoproducer electricity plants,Aviation gasoline,0,0
South Africa,      Autoproducer electricity plants,Gasoline type jet fuel,0,0
South Africa,      Autoproducer electricity plants,Kerosene type jet fuel excl. biofuels,0,0
South Africa,      Autoproducer electricity plants,Other kerosene,0,0
South Africa,      Autoproducer electricity plants,Gas/diesel oil excl. biofuels,0,0
South Africa,      Autoproducer electricity plants,Fuel oil,0,0
South Africa,      Autoproducer electricity plants,Naphtha,0,0
South Africa,      Autoproducer electricity plants,White spirit & SBP,0,0
South Africa,      Autoproducer electricity plants,Lubricants,0,0
South Africa,      Autoproducer electricity plants,Bitumen,0,0
South Africa,      Autoproducer electricity plants,Paraffin waxes,0,0
South Africa,      Autoproducer electricity plants,Petroleum coke,0,0
South Africa,      Autoproducer electricity plants,Other oil products,0,0
South Africa,      Autoproducer electricity plants,Industrial waste,0,0
South Africa,      Autoproducer electricity plants,Municipal waste (renewable),0,0
South Africa,      Autoproducer electricity plants,Municipal waste (non-renewable),0,0
South Africa,      Autoproducer electricity plants,Primary solid biofuels,0,-105.5938
South Africa,      Autoproducer electricity plants,Biogases,0,0
South Africa,      Autoproducer electricity plants,Biogasoline,0,0
South Africa,      Autoproducer electricity plants,Biodiesels,0,0
South Africa,      Autoproducer electricity plants,Bio jet kerosene,0,0
South Africa,      Autoproducer electricity plants,Other liquid biofuels,0,0
South Africa,      Autoproducer electricity plants,Non-specified primary biofuels and waste,0,0
South Africa,      Autoproducer electricity plants,Charcoal,0,0
South Africa,      Autoproducer electricity plants,Elec/heat output from non-specified manufactured gases,0,0
South Africa,      Autoproducer electricity plants,Heat output from non-specified combustible fuels,0,0
South Africa,      Autoproducer electricity plants,Nuclear,0,0
South Africa,      Autoproducer electricity plants,Hydro,-1.5477,0
South Africa,      Autoproducer electricity plants,Geothermal,0,0
South Africa,      Autoproducer electricity plants,Solar photovoltaics,0,0
South Africa,      Autoproducer electricity plants,Solar thermal,0,0
South Africa,      Autoproducer electricity plants,"Tide, wave and ocean",0,0
South Africa,      Autoproducer electricity plants,Wind,0,0
South Africa,      Autoproducer electricity plants,Other sources,0,0
South Africa,      Autoproducer electricity plants,Electricity,165.5202,886.7584
South Africa,      Autoproducer electricity plants,Heat,0,0
South Africa,      Autoproducer electricity plants,Total,-744.5343,-1990.1359
South Africa,      Autoproducer electricity plants,Memo: Renewables,-1.5477,-105.5938
South Africa,      Main activity producer CHP plants,Hard coal (if no detail),0,x
South Africa,      Main activity producer CHP plants,Brown coal (if no detail),0,x
South Africa,      Main activity producer CHP plants,Anthracite,..,0
South Africa,      Main activity producer CHP plants,Coking coal,..,0
South Africa,      Main activity producer CHP plants,Other bituminous coal,..,0
South Africa,      Main activity producer CHP plants,Sub-bituminous coal,..,0
South Africa,      Main activity producer CHP plants,Lignite,..,0
South Africa,      Main activity producer CHP plants,Patent fuel,0,0
South Africa,      Main activity producer CHP plants,Coke oven coke,0,0
South Africa,      Main activity producer CHP plants,Gas coke,0,0
South Africa,      Main activity producer CHP plants,Coal tar,0,0
South Africa,      Main activity producer CHP plants,BKB,0,0
South Africa,      Main activity producer CHP plants,Gas works gas,0,0
South Africa,      Main activity producer CHP plants,Coke oven gas,0,0
South Africa,      Main activity producer CHP plants,Blast furnace gas,0,0
South Africa,      Main activity producer CHP plants,Other recovered gases,0,0
South Africa,      Main activity producer CHP plants,Peat,0,0
South Africa,      Main activity producer CHP plants,Peat products,0,0
South Africa,      Main activity producer CHP plants,Oil shale and oil sands,0,0
South Africa,      Main activity producer CHP plants,Natural gas,0,0
South Africa,      Main activity producer CHP plants,Crude/NGL/feedstocks (if no detail),x,x
South Africa,      Main activity producer CHP plants,Crude oil,0,0
South Africa,      Main activity producer CHP plants,Natural gas liquids,0,0
South Africa,      Main activity producer CHP plants,Refinery feedstocks,0,0
South Africa,      Main activity producer CHP plants,Additives/blending components,0,0
South Africa,      Main activity producer CHP plants,Other hydrocarbons,0,0
South Africa,      Main activity producer CHP plants,Refinery gas,0,0
South Africa,      Main activity producer CHP plants,Ethane,0,0
South Africa,      Main activity producer CHP plants,Liquefied petroleum gases (LPG),0,0
South Africa,      Main activity producer CHP plants,Motor gasoline excl. biofuels,0,0
South Africa,      Main activity producer CHP plants,Aviation gasoline,0,0
South Africa,      Main activity producer CHP plants,Gasoline type jet fuel,0,0
South Africa,      Main activity producer CHP plants,Kerosene type jet fuel excl. biofuels,0,0
South Africa,      Main activity producer CHP plants,Other kerosene,0,0
South Africa,      Main activity producer CHP plants,Gas/diesel oil excl. biofuels,0,0
South Africa,      Main activity producer CHP plants,Fuel oil,0,0
South Africa,      Main activity producer CHP plants,Naphtha,0,0
South Africa,      Main activity producer CHP plants,White spirit & SBP,0,0
South Africa,      Main activity producer CHP plants,Lubricants,0,0
South Africa,      Main activity producer CHP plants,Bitumen,0,0
South Africa,      Main activity producer CHP plants,Paraffin waxes,0,0
South Africa,      Main activity producer CHP plants,Petroleum coke,0,0
South Africa,      Main activity producer CHP plants,Other oil products,0,0
South Africa,      Main activity producer CHP plants,Industrial waste,0,0
South Africa,      Main activity producer CHP plants,Municipal waste (renewable),0,0
South Africa,      Main activity producer CHP plants,Municipal waste (non-renewable),0,0
South Africa,      Main activity producer CHP plants,Primary solid biofuels,0,0
South Africa,      Main activity producer CHP plants,Biogases,0,0
South Africa,      Main activity producer CHP plants,Biogasoline,0,0
South Africa,      Main activity producer CHP plants,Biodiesels,0,0
South Africa,      Main activity producer CHP plants,Bio jet kerosene,0,0
South Africa,      Main activity producer CHP plants,Other liquid biofuels,0,0
South Africa,      Main activity producer CHP plants,Non-specified primary biofuels and waste,0,0
South Africa,      Main activity producer CHP plants,Charcoal,0,0
South Africa,      Main activity producer CHP plants,Elec/heat output from non-specified manufactured gases,0,0
South Africa,      Main activity producer CHP plants,Heat output from non-specified combustible fuels,0,0
South Africa,      Main activity producer CHP plants,Nuclear,0,0
South Africa,      Main activity producer CHP plants,Hydro,0,0
South Africa,      Main activity producer CHP plants,Geothermal,0,0
South Africa,      Main activity producer CHP plants,Solar photovoltaics,0,0
South Africa,      Main activity producer CHP plants,Solar thermal,0,0
South Africa,      Main activity producer CHP plants,"Tide, wave and ocean",0,0
South Africa,      Main activity producer CHP plants,Wind,0,0
South Africa,      Main activity producer CHP plants,Other sources,0,0
South Africa,      Main activity producer CHP plants,Electricity,0,0
South Africa,      Main activity producer CHP plants,Heat,0,0
South Africa,      Main activity producer CHP plants,Total,0,0
South Africa,      Main activity producer CHP plants,Memo: Renewables,0,0
South Africa,      Autoproducer CHP plants,Hard coal (if no detail),0,x
South Africa,      Autoproducer CHP plants,Brown coal (if no detail),0,x
South Africa,      Autoproducer CHP plants,Anthracite,..,0
South Africa,      Autoproducer CHP plants,Coking coal,..,0
South Africa,      Autoproducer CHP plants,Other bituminous coal,..,0
South Africa,      Autoproducer CHP plants,Sub-bituminous coal,..,0
South Africa,      Autoproducer CHP plants,Lignite,..,0
South Africa,      Autoproducer CHP plants,Patent fuel,0,0
South Africa,      Autoproducer CHP plants,Coke oven coke,0,0
South Africa,      Autoproducer CHP plants,Gas coke,0,0
South Africa,      Autoproducer CHP plants,Coal tar,0,0
South Africa,      Autoproducer CHP plants,BKB,0,0
South Africa,      Autoproducer CHP plants,Gas works gas,0,0
South Africa,      Autoproducer CHP plants,Coke oven gas,0,0
South Africa,      Autoproducer CHP plants,Blast furnace gas,0,0
South Africa,      Autoproducer CHP plants,Other recovered gases,0,0
South Africa,      Autoproducer CHP plants,Peat,0,0
South Africa,      Autoproducer CHP plants,Peat products,0,0
South Africa,      Autoproducer CHP plants,Oil shale and oil sands,0,0
South Africa,      Autoproducer CHP plants,Natural gas,0,0
South Africa,      Autoproducer CHP plants,Crude/NGL/feedstocks (if no detail),x,x
South Africa,      Autoproducer CHP plants,Crude oil,0,0
South Africa,      Autoproducer CHP plants,Natural gas liquids,0,0
South Africa,      Autoproducer CHP plants,Refinery feedstocks,0,0
South Africa,      Autoproducer CHP plants,Additives/blending components,0,0
South Africa,      Autoproducer CHP plants,Other hydrocarbons,0,0
South Africa,      Autoproducer CHP plants,Refinery gas,0,0
South Africa,      Autoproducer CHP plants,Ethane,0,0
South Africa,      Autoproducer CHP plants,Liquefied petroleum gases (LPG),0,0
South Africa,      Autoproducer CHP plants,Motor gasoline excl. biofuels,0,0
South Africa,      Autoproducer CHP plants,Aviation gasoline,0,0
South Africa,      Autoproducer CHP plants,Gasoline type jet fuel,0,0
South Africa,      Autoproducer CHP plants,Kerosene type jet fuel excl. biofuels,0,0
South Africa,      Autoproducer CHP plants,Other kerosene,0,0
South Africa,      Autoproducer CHP plants,Gas/diesel oil excl. biofuels,0,0
South Africa,      Autoproducer CHP plants,Fuel oil,0,0
South Africa,      Autoproducer CHP plants,Naphtha,0,0
South Africa,      Autoproducer CHP plants,White spirit & SBP,0,0
South Africa,      Autoproducer CHP plants,Lubricants,0,0
South Africa,      Autoproducer CHP plants,Bitumen,0,0
South Africa,      Autoproducer CHP plants,Paraffin waxes,0,0
South Africa,      Autoproducer CHP plants,Petroleum coke,0,0
South Africa,      Autoproducer CHP plants,Other oil products,0,0
South Africa,      Autoproducer CHP plants,Industrial waste,0,0
South Africa,      Autoproducer CHP plants,Municipal waste (renewable),0,0
South Africa,      Autoproducer CHP plants,Municipal waste (non-renewable),0,0
South Africa,      Autoproducer CHP plants,Primary solid biofuels,0,0
South Africa,      Autoproducer CHP plants,Biogases,0,0
South Africa,      Autoproducer CHP plants,Biogasoline,0,0
South Africa,      Autoproducer CHP plants,Biodiesels,0,0
South Africa,      Autoproducer CHP plants,Bio jet kerosene,0,0
South Africa,      Autoproducer CHP plants,Other liquid biofuels,0,0
South Africa,      Autoproducer CHP plants,Non-specified primary biofuels and waste,0,0
South Africa,      Autoproducer CHP plants,Charcoal,0,0
South Africa,      Autoproducer CHP plants,Elec/heat output from non-specified manufactured gases,0,0
South Africa,      Autoproducer CHP plants,Heat output from non-specified combustible fuels,0,0
South Africa,      Autoproducer CHP plants,Nuclear,0,0
South Africa,      Autoproducer CHP plants,Hydro,0,0
South Africa,      Autoproducer CHP plants,Geothermal,0,0
South Africa,      Autoproducer CHP plants,Solar photovoltaics,0,0
South Africa,      Autoproducer CHP plants,Solar thermal,0,0
South Africa,      Autoproducer CHP plants,"Tide, wave and ocean",0,0
South Africa,      Autoproducer CHP plants,Wind,0,0
South Africa,      Autoproducer CHP plants,Other sources,0,0
South Africa,      Autoproducer CHP plants,Electricity,0,0
South Africa,      Autoproducer CHP plants,Heat,0,0
South Africa,      Autoproducer CHP plants,Total,0,0
South Africa,      Autoproducer CHP plants,Memo: Renewables,0,0
South Africa,      Main activity producer heat plants,Hard coal (if no detail),0,x
South Africa,      Main activity producer heat plants,Brown coal (if no detail),0,x
South Africa,      Main activity producer heat plants,Anthracite,..,0
South Africa,      Main activity producer heat plants,Coking coal,..,0
South Africa,      Main activity producer heat plants,Other bituminous coal,..,0
South Africa,      Main activity producer heat plants,Sub-bituminous coal,..,0
South Africa,      Main activity producer heat plants,Lignite,..,0
South Africa,      Main activity producer heat plants,Patent fuel,0,0
South Africa,      Main activity producer heat plants,Coke oven coke,0,0
South Africa,      Main activity producer heat plants,Gas coke,0,0
South Africa,      Main activity producer heat plants,Coal tar,0,0
South Africa,      Main activity producer heat plants,BKB,0,0
South Africa,      Main activity producer heat plants,Gas works gas,0,0
South Africa,      Main activity producer heat plants,Coke oven gas,0,0
South Africa,      Main activity producer heat plants,Blast furnace gas,0,0
South Africa,      Main activity producer heat plants,Other recovered gases,0,0
South Africa,      Main activity producer heat plants,Peat,0,0
South Africa,      Main activity producer heat plants,Peat products,0,0
South Africa,      Main activity producer heat plants,Oil shale and oil sands,0,0
South Africa,      Main activity producer heat plants,Natural gas,0,0
South Africa,      Main activity producer heat plants,Crude/NGL/feedstocks (if no detail),x,x
South Africa,      Main activity producer heat plants,Crude oil,0,0
South Africa,      Main activity producer heat plants,Natural gas liquids,0,0
South Africa,      Main activity producer heat plants,Refinery feedstocks,0,0
South Africa,      Main activity producer heat plants,Additives/blending components,0,0
South Africa,      Main activity producer heat plants,Other hydrocarbons,0,0
South Africa,      Main activity producer heat plants,Refinery gas,0,0
South Africa,      Main activity producer heat plants,Ethane,0,0
South Africa,      Main activity producer heat plants,Liquefied petroleum gases (LPG),0,0
South Africa,      Main activity producer heat plants,Motor gasoline excl. biofuels,0,0
South Africa,      Main activity producer heat plants,Aviation gasoline,0,0
South Africa,      Main activity producer heat plants,Gasoline type jet fuel,0,0
South Africa,      Main activity producer heat plants,Kerosene type jet fuel excl. biofuels,0,0
South Africa,      Main activity producer heat plants,Other kerosene,0,0
South Africa,      Main activity producer heat plants,Gas/diesel oil excl. biofuels,0,0
South Africa,      Main activity producer heat plants,Fuel oil,0,0
South Africa,      Main activity producer heat plants,Naphtha,0,0
South Africa,      Main activity producer heat plants,White spirit & SBP,0,0
South Africa,      Main activity producer heat plants,Lubricants,0,0
South Africa,      Main activity producer heat plants,Bitumen,0,0
South Africa,      Main activity producer heat plants,Paraffin waxes,0,0
South Africa,      Main activity producer heat plants,Petroleum coke,0,0
South Africa,      Main activity producer heat plants,Other oil products,0,0
South Africa,      Main activity producer heat plants,Industrial waste,0,0
South Africa,      Main activity producer heat plants,Municipal waste (renewable),0,0
South Africa,      Main activity producer heat plants,Municipal waste (non-renewable),0,0
South Africa,      Main activity producer heat plants,Primary solid biofuels,0,0
South Africa,      Main activity producer heat plants,Biogases,0,0
South Africa,      Main activity producer heat plants,Biogasoline,0,0
South Africa,      Main activity producer heat plants,Biodiesels,0,0
South Africa,      Main activity producer heat plants,Bio jet kerosene,0,0
South Africa,      Main activity producer heat plants,Other liquid biofuels,0,0
South Africa,      Main activity producer heat plants,Non-specified primary biofuels and waste,0,0
South Africa,      Main activity producer heat plants,Charcoal,0,0
South Africa,      Main activity producer heat plants,Elec/heat output from non-specified manufactured gases,0,0
South Africa,      Main activity producer heat plants,Heat output from non-specified combustible fuels,0,0
South Africa,      Main activity producer heat plants,Nuclear,0,0
South Africa,      Main activity producer heat plants,Hydro,0,0
South Africa,      Main activity producer heat plants,Geothermal,0,0
South Africa,      Main activity producer heat plants,Solar photovoltaics,0,0
South Africa,      Main activity producer heat plants,Solar thermal,0,0
South Africa,      Main activity producer heat plants,"Tide, wave and ocean",0,0
South Africa,      Main activity producer heat plants,Wind,0,0
South Africa,      Main activity producer heat plants,Other sources,0,0
South Africa,      Main activity producer heat plants,Electricity,0,0
South Africa,      Main activity producer heat plants,Heat,0,0
South Africa,      Main activity producer heat plants,Total,0,0
South Africa,      Main activity producer heat plants,Memo: Renewables,0,0
South Africa,      Autoproducer heat plants,Hard coal (if no detail),0,x
South Africa,      Autoproducer heat plants,Brown coal (if no detail),0,x
South Africa,      Autoproducer heat plants,Anthracite,..,0
South Africa,      Autoproducer heat plants,Coking coal,..,0
South Africa,      Autoproducer heat plants,Other bituminous coal,..,0
South Africa,      Autoproducer heat plants,Sub-bituminous coal,..,0
South Africa,      Autoproducer heat plants,Lignite,..,0
South Africa,      Autoproducer heat plants,Patent fuel,0,0
South Africa,      Autoproducer heat plants,Coke oven coke,0,0
South Africa,      Autoproducer heat plants,Gas coke,0,0
South Africa,      Autoproducer heat plants,Coal tar,0,0
South Africa,      Autoproducer heat plants,BKB,0,0
South Africa,      Autoproducer heat plants,Gas works gas,0,0
South Africa,      Autoproducer heat plants,Coke oven gas,0,0
South Africa,      Autoproducer heat plants,Blast furnace gas,0,0
South Africa,      Autoproducer heat plants,Other recovered gases,0,0
